     3.000      0.000      0.763      0.232     -0.939     -0.640      0.220     -0.173      0.500          *      3.035      0.168      0.051     -0.206     -0.140     -0.038      0.110          *      0.666     -0.110      0.000      0.000      1.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 99676959
     3.000      2.000      0.271      0.475      1.004      1.068      0.324      1.244     -0.500      0.967      0.535      0.088      0.154      0.325      0.346      0.403     -0.162      0.313      0.173     -0.162      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 94624971
     3.000      2.000      0.627      0.788      0.818     -1.487     -0.175      1.494      0.500      0.568      0.035     -0.110     -0.138     -0.143      0.260     -0.261     -0.087     -0.099     -0.006      0.087      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 94544180
     3.000      1.000      0.312     -0.998      0.526      0.551     -0.302      2.577      0.500     -0.799     -1.965     -0.094      0.301     -0.159     -0.166     -0.777     -0.151      0.241      0.593      0.151      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 90573700
     3.000      2.000     -0.852     -0.998      1.272      0.109     -1.138      2.160      0.500      0.350     -0.465      0.970      1.136     -1.448     -0.124     -2.459     -0.569     -0.398      0.530      0.569      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 91546990
     3.000      2.000      1.050     -0.458      1.258     -0.259     -0.238      2.410     -0.500      0.465      0.535     -0.250      0.109     -0.300      0.062     -0.575      0.119     -0.111     -0.127      0.119      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 96506022
     2.000      2.000      0.896      0.703      0.767      0.847      0.730     -3.256      0.500      0.220      2.035      0.654      0.513      0.560      0.618     -2.376      0.365      0.160      1.485     -0.365      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      0.000      0.000      0.000      1.000 97716901
     2.000      2.000     -1.704      1.036     -0.657     -1.918      0.444     -2.006      0.500      0.247     -0.465     -0.757      0.460     -0.292     -0.852     -0.891      0.222      0.110     -0.207     -0.222      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      1.000 91716287
     0.000      0.000     -0.134      1.785     -0.690     -1.197      0.114     -0.506     -0.500          *     -0.965     -0.015      0.203     -0.078     -0.136     -0.058     -0.057          *     -0.110      0.057      0.000      1.000      0.000      0.000      1.000      0.500      1.000      0.000      1.000      0.000      0.000 91572320
     3.000      1.000      0.499     -0.998     -1.649      0.147      1.028      0.244      0.500     -0.319          *      0.513     -1.026     -1.694      0.151      0.251      0.514     -0.328          *      0.514      0.000      0.000      0.000      1.000      1.000      0.500      0.000      1.000      0.000      0.000      0.000 97574436
     3.000      2.000     -0.021      0.232      0.275     -0.001     -0.113     -0.673      0.500     -0.319     -1.465      0.002     -0.026     -0.031      0.000      0.076     -0.056      0.036      0.165      0.056      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 92506520
     3.000      1.000     -1.002      0.857      0.782     -0.513     -0.891      0.910     -0.500     -1.284     -1.965      0.893     -0.764     -0.697      0.458     -0.811      0.446      1.145      1.751      0.446      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 95500370
