     3.000      1.000      1.191     -0.186     -1.716      0.371     -0.889     -3.270     -0.500     -0.103          *     -1.059      0.166      1.526     -0.330      2.907      0.444      0.091          *      0.444      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 57159779
     2.000      0.000     -1.023      1.334     -0.408      1.218      0.434     -2.270      0.500      0.681     -2.024     -0.443      0.578     -0.177      0.528     -0.984      0.217      0.295     -0.878     -0.217      0.000     -0.500      1.000      0.000      0.000      0.000      1.000 57213512
     3.000      0.000      1.226     -0.453      0.883      1.182     -0.827     -0.603     -0.500          *     -1.024     -1.014      0.374     -0.731     -0.977      0.499      0.414          *      0.847     -0.414      0.000      0.500      1.000      0.000      0.000      0.000      0.000 90503035
     3.000      2.000      0.752      0.400      0.646     -0.058     -0.428     -0.770     -0.500     -1.768      1.976     -0.322     -0.171     -0.276      0.025      0.329      0.214      0.756     -0.845      0.214      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 90503807
     3.000      2.000      1.191     -0.746      0.646      0.649     -0.584      1.480     -0.500          *      0.476     -0.696      0.435     -0.377     -0.379     -0.864      0.292          *     -0.278      0.292      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 90504202
     1.000      2.000      0.976      0.215      1.696     -0.630     -0.191     -1.020     -0.500      1.162      0.476     -0.186     -0.041     -0.324      0.120      0.195      0.095     -0.222     -0.091      0.095      0.000     -0.500      0.000      0.000      0.000      1.000      0.000 90506041
     3.000      2.000     -2.670     -0.129      0.106     -0.926     -0.205      1.730     -0.500          *     -1.024      0.546      0.026     -0.022      0.189     -0.354      0.102          *      0.210      0.102      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 90506048
     3.000      2.000     -1.642     -0.129     -1.410      1.434      0.425      0.563      0.500     -1.149     -0.024     -0.697     -0.055     -0.599      0.609      0.239      0.212     -0.488     -0.010      0.212      0.000      0.500      0.000      0.000      0.000      0.000      0.000 90506248
     3.000      2.000     -0.828     -0.422     -0.404     -1.619     -0.022      1.897     -0.500      0.218     -1.024      0.018      0.009      0.009      0.035     -0.041      0.011     -0.005      0.022     -0.011      0.000      0.500      0.000      0.000      0.000      0.000      0.000 90506295
     3.000      1.000     -0.215     -0.746      0.111     -1.279      0.381      0.980      0.500     -0.103     -1.024     -0.082     -0.284      0.042     -0.487      0.373      0.190     -0.039     -0.390      0.190      0.000      0.500      0.000      1.000      0.000      0.000      0.000 90506492
     3.000      0.000      1.069      1.020     -0.178     -0.235      1.945     -0.687     -0.500     -0.076          *      2.079      1.984     -0.345     -0.457     -1.336     -0.972     -0.148          *     -0.972      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 90506690
     3.000      2.000     -0.191     -0.746     -0.151      1.218     -0.259      0.397     -0.500          *     -0.024      0.050      0.193      0.039     -0.316     -0.103      0.130          *      0.006      0.130      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 90506693
     3.000      1.000      0.725     -0.746     -0.672     -1.709      0.104      2.063     -0.500          *      0.976      0.076     -0.078     -0.070     -0.178      0.215     -0.052          *      0.102      0.052      0.000      0.500      0.000      1.000      0.000      0.000      0.000 90506694
     3.000      0.000      0.597      0.774      1.429      0.118      1.337     -3.103      0.500     -0.418     -0.024      0.798      1.035      1.911      0.158     -4.149      0.668     -0.558     -0.033     -0.668      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 90506849
     3.000      0.000     -0.635      1.196     -0.420     -0.667     -1.016     -0.270      0.500     -0.455      1.976      0.645     -1.216      0.427      0.678      0.274     -0.508      0.463     -2.007      0.508      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 90506895
     3.000      2.000     -1.599     -0.746     -0.166     -0.072     -0.716     -1.687      0.500      0.294     -2.024      1.145      0.534      0.119      0.052      1.207     -0.358     -0.210      1.449      0.358      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 90506969
     3.000      0.000      0.536      1.469      0.388      0.750      1.205      1.480     -0.500          *      0.976      0.645      1.769      0.467      0.903      1.783     -0.602          *      1.175     -0.602      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 90546994
