     1.149     -1.019      1.348      1.185     -1.617     -1.100     -0.500      0.488      0.258     -0.500 57177419
     0.133      0.282      0.867      0.293     -0.156      0.566     -0.500      0.059     -2.742     -0.500 57177874
     0.371      0.250      1.101      0.939     -0.810      1.400     -0.500      0.249     -0.742     -0.500 57177942
    -2.311     -0.384     -1.189     -1.652     -0.283     -2.100      0.500     -0.444     -0.742     -0.500 57179591
     0.720     -0.416      0.416      0.653     -0.766      0.316      0.500      0.990      2.258     -0.500 57186150
     0.673     -1.019      0.218      1.185     -0.529     -2.267      0.500     -0.869      0.258     -0.500 57191910
     0.295      0.219     -0.263      0.223      0.653      0.983      0.500      2.515      1.758     -0.500 57192717
     0.366     -1.019      0.876     -0.116     -0.771     -2.517      0.500      0.230      2.258     -0.500 57192818
     0.673      1.593     -1.405     -3.162     -0.505     -0.434      0.500     -0.657      1.258      0.500 57194526
     1.149      1.222      0.205     -0.002     -0.459      2.900     -0.500     -0.757     -1.742     -0.500 57197327
     0.103          *      0.214      1.185      1.126     -2.517      0.500     -0.869     -1.242     -0.500 57202876
    -0.289     -0.353     -0.708      0.162     -0.359     -0.600     -0.500     -0.268      2.258      0.500 57203993
     1.149     -1.019     -0.510     -1.873      0.993     -1.850     -0.500      0.409     -0.742     -0.500 57209452
    -0.049     -0.686     -0.050     -1.696      1.363      0.900      0.500      0.082      1.258      0.500 57210532
     0.179      0.546      0.430     -1.610     -0.462     -2.434      0.500      0.693     -0.242     -0.500 57210727
    -0.445     -0.717      0.412     -0.597     -0.225     -0.350     -0.500      0.230      0.258     -0.500 57212679
     0.815      1.947     -3.005     -1.852     -0.122      0.816      0.500     -0.370     -1.742     -0.500 57214806
     1.112     -0.142     -0.038      0.898     -1.063     -0.850      0.500      0.230     -0.742      0.500 57216449
    -2.276      1.947      0.210      0.407      0.432      2.233     -0.500      0.269      1.258     -0.500 57217290
    -0.642      0.927     -1.203     -2.731      1.204     -2.184     -0.500     -0.118     -1.242     -0.500 57217613
    -0.737     -0.353     -1.857     -1.861     -0.383      0.483     -0.500     -0.566     -1.742      0.500 57220133
    -1.119      0.462     -0.272     -0.711     -1.228      0.900     -0.500      0.668     -0.742     -0.500 57233403
    -0.493      1.534     -0.938      1.185      0.922     -1.100     -0.500      0.693      1.258      0.500 57234141
    -3.270     -0.717      1.574      0.407      0.037     -2.017      0.500     -0.657      1.258      0.500 57239974
    -2.549      1.947     -2.562     -1.712      1.494      1.483     -0.500      0.693      2.258     -0.500 57242466
    -1.739      0.767     -0.726      0.898     -1.180      0.233      0.500      0.359     -0.742     -0.500 57249576
    -0.392      1.260     -0.258     -1.897      0.073      1.316      0.500      0.441     -0.242     -0.500 57253218
    -0.354     -0.353     -0.948      0.407      0.539      1.483      0.500     -0.444     -0.242     -0.500 57254282
     0.123     -1.019     -0.021      0.079      0.742     -0.267     -0.500      0.693     -0.742     -0.500 57256290
     1.149     -1.019      1.123      0.939      1.129      2.400      0.500     -0.118      0.258     -0.500 57257216
    -2.836      0.303     -1.402     -1.942      0.134     -2.100      0.500      0.012     -0.742     -0.500 57262270
    -0.763      1.815      0.171      0.407     -1.316      2.650     -0.500     -0.268     -0.742     -0.500 57268753
    -1.232      0.601     -0.947      0.898      0.206     -1.017     -0.500     -0.524      0.758     -0.500 57271615
    -0.537     -0.686     -0.016      0.939     -1.522      1.400      0.500     -0.566     -0.242     -0.500 57275548
     0.342     -0.061      1.101      1.185      0.308     -0.350     -0.500      0.230      0.258     -0.500 57276015
    -0.929     -1.019      1.349      0.538     -2.148     -0.850      0.500      0.629      2.258      0.500 57277290
     0.685     -1.019      0.881      0.006     -0.599     -0.600     -0.500      0.409     -0.742     -0.500 57277526
    -1.013      0.885     -1.635     -0.002      1.076      1.066     -0.500      0.169      0.758     -0.500 88101797
     0.916     -1.019      1.587      1.185      0.095     -3.017     -0.500      0.753     -0.242     -0.500 88122937
     0.992      0.462      1.574      0.048     -0.161      1.816     -0.500     -0.118     -0.742     -0.500 88183732
    -0.146      3.674     -0.682      0.407     -0.389      2.483     -0.500      0.127     -0.742     -0.500 88191364
    -0.285      1.201      1.574      1.185      0.094      0.816     -0.500     -0.444      0.258      0.500 88251811
    -1.538     -0.665     -0.718     -1.285      0.044     -1.684      0.500      1.094     -0.742     -0.500 90316250
     0.353     -1.019      0.650      0.653     -0.761     -2.600     -0.500      0.324      0.758     -0.500 90316656
    -0.299      1.461     -1.667     -0.239     -1.161      2.316     -0.500     -0.929      1.258      0.500 90500733
     0.177     -1.019      0.646     -1.180      0.321      0.816     -0.500     -0.370      2.258      0.500 90500970
    -1.795     -0.416      0.430     -2.814     -0.890      1.733     -0.500      0.012      1.258     -0.500 90501255
     0.011      0.552      0.205      0.407      0.067      0.566     -0.500      0.409     -0.242     -0.500 90501955
     0.453      0.250     -1.181      0.898      1.187      1.733      0.500     -0.146     -1.242     -0.500 90504142
    -0.893     -1.019      0.205      0.653      0.761      0.066     -0.500     -0.444      1.258     -0.500 90504220
     1.149     -0.416      0.876     -0.432     -1.055      2.233     -0.500      0.306     -0.242     -0.500 90504280
    -0.110      0.708     -0.523     -1.323     -0.172     -0.434     -0.500      0.409     -0.742     -0.500 90506085
    -1.751      1.260     -1.424      0.653     -1.989      0.566     -0.500      1.094      0.258     -0.500 90506086
    -0.073      1.815     -0.017     -2.875      0.034      0.400      0.500     -0.566     -0.742      0.500 90506191
     0.556      0.948     -0.033      0.006      1.392      1.483      0.500      0.488     -0.242     -0.500 90506203
    -0.275      0.594      0.886      0.407     -0.929     -0.267      0.500      0.693      1.258     -0.500 90506236
     0.896     -0.363      1.111     -0.771      1.625      2.816      0.500      1.315      0.258     -0.500 90506323
    -0.046     -0.416          *     -2.675     -1.059      3.483      0.500      0.488      0.258     -0.500 90506372
     1.149      1.593     -1.441     -0.465     -0.338     -0.517      0.500     -0.091     -1.242     -0.500 90506379
    -1.785     -0.416          *      0.939      0.335      0.066      0.500      0.012     -0.242     -0.500 90506725
    -1.304      2.523      0.206      0.407      1.559     -1.017     -0.500      0.629      1.258      0.500 90506884
     1.149     -1.019      0.430     -0.064      0.200     -0.934      0.500      0.693      1.258     -0.500 90506935
    -0.026     -0.717     -0.280     -0.956      0.020      1.816      0.500      0.913      0.758     -0.500 90508033
    -0.688     -0.083      1.110     -1.201      0.031      2.400     -0.500      0.127     -1.742     -0.500 90508123
    -0.480      0.271      0.434      0.653     -0.511     -1.100      0.500     -3.702     -1.242     -0.500 90508268
    -0.592     -1.019      0.439      0.006     -1.505     -0.434      0.500      0.913     -0.742     -0.500 90508272
     0.339     -0.443      0.205      1.185      0.014     -0.517      0.500      0.488     -0.242     -0.500 90508678
    -0.637      0.293      0.192     -0.648     -0.213      1.066     -0.500      0.082     -0.742     -0.500 90508966
    -0.273     -0.686      1.574      0.939      1.201     -0.100      0.500      0.629     -0.242     -0.500 90508969
     1.112     -1.019     -0.038     -1.451      0.366      2.483      0.500     -1.217     -1.742      0.500 90543905
    -1.439      0.240      0.894     -0.893      0.055     -0.350      0.500      0.306      0.758     -0.500 90544989
    -0.940      0.462     -0.258     -0.083     -0.817      2.316     -0.500      0.230     -1.242     -0.500 90570090
    -0.088     -0.332      0.192      0.407     -0.873     -0.517      0.500     -0.869     -1.742      0.500 90570096
     1.186      0.524     -0.021     -0.534      1.003      3.733     -0.500      0.324     -0.742      0.500 90570388
    -0.019      1.724      1.574     -0.606      0.717      2.566     -0.500      0.741      0.258     -0.500 90570391
    -1.404     -0.353     -0.497     -0.534      0.099     -0.517      0.500     -0.706     -0.742      0.500 90570676
    -1.428     -0.384     -2.095      0.898     -0.496      2.316      0.500      0.059      1.258     -0.500 90570725
     1.112     -1.019      1.336     -0.424     -0.023      0.816      0.500     -0.657      0.258      0.500 90570892
     1.010     -1.019      0.205     -0.719      1.179      1.816      0.500      0.863     -0.242     -0.500 90570972
    -1.160      0.191     -0.449     -1.042      0.276      1.400     -0.500     -1.063     -1.742      0.500 90571100
     1.030     -1.019      1.366      1.185     -0.748     -0.934     -0.500     -0.205     -0.742     -0.500 90571103
     1.010     -1.019      1.812     -1.610     -1.128      0.316     -0.500      0.059      0.258     -0.500 90571160
     1.112     -1.019      1.587      0.939     -0.375     -2.100      0.500     -0.657     -0.742      0.500 90571202
    -0.808     -1.019     -0.939     -1.610     -0.958     -2.684     -0.500      0.561      0.258     -0.500 90571210
    -0.787     -0.686      0.188      1.185     -0.388     -0.684      0.500      0.059      1.258     -0.500 90571362
    -1.409     -0.443      0.205      0.898     -0.521      1.150      0.500      0.913      1.258     -0.500 90571418
    -0.435     -0.384     -0.024     -0.526      1.971      2.650     -0.500     -0.146      0.258     -0.500 90571461
    -0.450      2.523     -0.037      0.898     -0.764      1.733     -0.500      0.190     -0.742     -0.500 90571462
     0.815     -1.019      0.880      0.694      1.161     -1.017     -0.500      0.693      1.758     -0.500 90571555
     0.123      0.795     -1.843     -0.690      0.820      1.483     -0.500      0.190     -1.242     -0.500 90571602
     1.149     -0.443     -0.038      0.267      0.865     -2.850      0.500     -0.444     -1.242     -0.500 90571604
     0.093     -0.114      0.412      0.898      0.549     -2.267      0.500      0.230     -0.742     -0.500 90571805
    -0.156      1.121     -1.177      0.162      0.438     -0.850     -0.500      0.693      0.258     -0.500 90571812
     0.461     -0.416      0.408      0.653     -1.258     -0.184     -0.500      0.127      0.758     -0.500 90571813
     1.149     -1.019      1.119      0.694     -1.628     -1.600      0.500      0.561      0.258     -0.500 90571816
     1.149     -1.019      0.430      0.694     -1.464     -1.267     -0.500      0.753      0.758     -0.500 90571912
     0.007      0.604     -2.795      0.538      0.588      2.066      0.500      0.561      0.758     -0.500 90571913
     1.149     -1.019      0.430      0.120     -1.350     -2.184      0.500     -0.091     -0.742     -0.500 90571914
    -1.248     -0.717     -0.466      0.366     -0.319     -0.017     -0.500     -0.370      0.258      0.500 90571916
    -0.101     -0.083     -0.033      1.185     -0.892     -0.017      0.500      0.409      0.258     -0.500 90571919
     1.149     -0.443      1.349      0.162      1.093      2.900      0.500      0.324     -0.242     -0.500 90572048
    -0.314     -1.019     -0.298      0.611     -2.617      0.066     -0.500      1.173     -0.242     -0.500 90572049
    -0.731      1.222      1.114      0.939      1.417      1.316     -0.500     -0.146      0.758     -0.500 90572074
     0.297      0.885      0.192      0.939     -1.158      1.900     -0.500     -0.175     -0.742      0.500 90572105
     0.874     -1.019      0.648      1.185      1.016     -1.434     -0.500     -0.483      0.258      0.500 90572169
    -1.886     -1.019     -0.948     -0.473      0.029      1.066     -0.500     -0.869     -0.742      0.500 90572209
     0.435     -1.019      1.812      1.185      1.316      1.316     -0.500      0.059     -0.742     -0.500 90572210
     0.347     -1.019      0.651      1.185     -2.171     -1.100      0.500      0.693      1.258     -0.500 90572211
    -1.903      1.239      0.655      0.162      0.202      2.066      0.500      0.082      1.258     -0.500 90572228
     0.425     -1.019      0.430      0.898     -0.322     -0.350     -0.500      0.012     -0.742     -0.500 90572241
    -0.007     -1.019     -0.938     -0.064      0.213      0.650      0.500      0.230     -0.742     -0.500 90572265
     0.874     -1.019      0.651      0.694      0.744      1.233     -0.500     -1.622     -0.742      0.500 90572266
     0.628     -0.686      0.885      0.407      2.383     -0.184      0.500      0.488      0.258     -0.500 90572269
    -1.426      1.475     -0.267      1.185      0.350     -1.100      0.500     -1.304     -1.242     -0.500 90572288
     0.992     -1.019      0.651      0.223      0.127     -1.017      0.500     -0.091     -0.742     -0.500 90572308
     0.710     -0.384      0.902     -0.167      1.471      0.900     -0.500     -0.611     -1.242     -0.500 90572384
    -2.517     -1.019      0.899     -3.879      0.539      2.566      0.500      0.169      1.258      0.500 90572397
     0.911     -0.142      0.196      0.939     -0.696     -1.600     -0.500      0.269      0.258     -0.500 90572562
     0.814     -0.443     -0.271     -0.064     -1.752     -2.684      0.500     -0.334     -0.742     -0.500 90572566
    -1.819     -0.686      0.470      0.366     -0.777      1.983     -0.500     -0.406     -0.742      0.500 90572862
    -0.645     -1.019     -2.078     -1.942     -0.872     -1.767     -0.500     -3.702      1.258      0.500 90572864
     0.892     -1.019      0.660      0.653     -0.076     -2.100      0.500     -0.566      0.758     -0.500 90572868
     0.058     -0.717      0.184      1.185     -1.013      0.483      0.500     -0.038     -0.742      0.500 90572900
    -0.026     -1.019      0.646      0.898     -0.636     -0.017     -0.500      0.012     -0.242     -0.500 90572908
     0.747     -0.416      0.633      0.898      0.587      0.233     -0.500      0.561      1.258     -0.500 90572909
     0.297      0.927     -0.232     -1.738      0.478      1.150     -0.500     -1.399     -0.742      0.500 90572940
     0.677      1.593          *     -1.058      1.076      2.900      0.500     -0.064     -2.242     -0.500 90572980
     0.287      0.271      1.097      0.120     -0.616      1.316     -0.500      0.809      0.258     -0.500 90572998
    -0.403      1.815     -1.834      1.185      1.381      2.566      0.500     -0.334     -1.242     -0.500 90573011
    -0.401     -0.353      0.205     -0.370      1.075      2.650      0.500      0.230     -0.742     -0.500 90573117
     0.555     -0.717          *      0.939     -1.243      2.400      0.500      0.324      0.258     -0.500 90573194
    -0.172     -1.019     -3.017     -2.315      0.991     -1.767     -0.500     -0.657     -0.242     -0.500 90573212
    -0.264     -1.019      1.119      0.449      2.077      0.650      0.500      0.324     -0.742     -0.500 90573217
    -0.235      0.552     -0.258      0.040     -0.102      0.733      0.500     -0.334      0.258      0.500 90573392
     0.884     -0.020      0.655      0.468      0.456      0.150      0.500     -3.702     -1.742      0.500 90573899
     0.782     -0.114      1.587      1.185     -0.757      1.733      0.500      0.306      0.258     -0.500 90573911
    -1.349     -0.030      0.223      0.079      0.676     -2.767      0.500      0.190     -0.242     -0.500 90573940
     1.112      1.947      1.812     -0.393     -1.094     -1.434      0.500     -0.524     -0.742      0.500 90573941
    -0.782     -0.109     -1.861      1.185      1.311      1.400     -0.500     -0.657     -0.242     -0.500 90573942
    -0.123      0.223      0.201      0.653     -0.343     -1.684      0.500     -0.205     -1.242     -0.500 90573945
     0.642     -0.443      0.903     -0.239     -0.319      2.483      0.500      0.655     -0.242     -0.500 90573950
     0.679     -1.019      1.574      0.939     -1.061     -1.767     -0.500     -0.118     -0.742      0.500 90573957
     1.030     -1.019      0.430     -1.078      0.575     -0.017      0.500      0.488     -0.742     -0.500 90574008
    -1.630      0.001          *      0.407     -0.965      2.400     -0.500     -1.505     -0.742      0.500 90574028
     0.510      2.221     -0.983     -0.265     -1.165      0.733     -0.500     -1.756     -0.742     -0.500 90574133
     1.112      1.703     -0.973      0.407      0.809      1.483     -0.500     -0.566     -0.742      0.500 90574196
     0.272     -0.384      0.430      0.048     -0.166      2.983     -0.500     -0.994     -1.242     -0.500 90574197
     0.884     -1.019      1.111      0.898      1.146      0.983      0.500     -0.483     -0.742      0.500 90574205
     1.112     -0.363      0.444      1.185      0.983      0.566      0.500     -2.315     -0.742      0.500 90574335
     1.149     -1.019     -2.334     -1.001      0.577     -0.684     -0.500     -0.657     -1.242     -0.500 90574427
    -0.361      1.593     -0.943     -1.206      0.491     -1.100      0.500      0.409     -0.742     -0.500 90574489
    -0.731      0.980     -1.429     -0.289     -1.235      0.150     -0.500     -2.603     -1.742      0.500 90574934
    -0.026      0.303      0.646     -0.310      1.483      3.150     -0.500     -0.118      0.258     -0.500 90575118
     0.363      0.927      0.430      0.898      0.103      0.483      0.500      0.561      1.758     -0.500 90575131
    -0.741      0.573     -0.479     -1.365     -0.284      1.900      0.500      0.809     -0.242     -0.500 90575138
     0.574      1.593     -0.263     -0.247      0.453      2.233     -0.500      1.173     -0.742      0.500 90575158
    -0.270      0.948      0.664      1.185     -0.013     -0.100      0.500      0.913      0.758     -0.500 90575166
    -0.051     -0.363      1.110     -0.361     -1.131      1.066     -0.500      0.693      1.258      0.500 90575210
     0.297     -0.051     -1.125     -0.575      0.901      1.900     -0.500      0.012      0.258      0.500 90575257
     0.705      1.159      0.955      0.898     -0.101      0.900      0.500     -0.757     -0.242     -0.500 90575280
     1.149     -0.582      0.425      1.185     -1.554     -0.684     -0.500      0.913      1.258     -0.500 90575333
     0.369      1.180      0.660      0.162      0.518     -1.100     -0.500     -0.013     -0.742     -0.500 90575338
     0.916     -1.019      1.119      0.653     -1.824     -0.850      0.500     -0.524     -0.742     -0.500 90575354
    -1.264     -0.114     -0.942      0.898      0.374      0.566     -0.500     -0.268     -0.742     -0.500 90575465
     0.045      0.573      1.574     -1.597     -0.087      2.566     -0.500      0.012     -1.742     -0.500 90575835
     0.437     -0.717      1.349      0.653     -0.925      1.150     -0.500      0.127      0.258     -0.500 90575836
    -0.034      1.593     -1.866     -0.289      1.759      1.066     -0.500     -1.137     -2.242     -0.500 90575954
    -0.156     -0.717     -0.497     -0.064     -0.398      0.566      0.500      0.376      1.758     -0.500 90575971
    -0.841     -0.717     -0.042     -0.893     -2.730      2.400      0.500      1.233      1.758     -0.500 90575975
     0.140      1.281      0.646     -1.365     -0.536      0.066      0.500      1.008      2.258     -0.500 90575978
    -1.814      0.324     -0.704      0.653      3.344      1.066      0.500      0.629     -0.242     -0.500 90575995
    -1.830      1.947     -0.934      0.204      0.417      1.150     -0.500      0.012     -0.742      0.500 90575998
     0.906     -0.665      1.340      0.939      0.383      1.816     -0.500      0.693      1.258     -0.500 90576013
    -0.527      0.948     -0.024      0.694      0.405      0.316      0.500      0.127      2.258      0.500 90576018
     0.992     -1.019     -0.033     -1.096     -0.719     -0.017      0.500      0.059      1.758     -0.500 90576084
    -0.017      0.927      0.908      0.538     -0.695      1.733     -0.500     -0.334      1.258      0.500 90576117
    -0.951     -0.142      0.668      0.653     -0.514     -0.017      0.500      0.012     -1.742     -0.500 90576296
    -0.690      0.493     -0.268      0.653     -0.215      1.733     -0.500      0.473      0.258      0.500 90576373
    -1.185      0.626     -0.722     -1.425     -0.006      2.483     -0.500      0.629      0.258     -0.500 90576402
    -0.821     -1.019     -0.268     -0.893      0.177      1.816     -0.500      0.913      1.258     -0.500 90576485
     0.341     -0.363     -0.037     -1.733     -0.335      2.150     -0.500      0.863      2.258     -0.500 90576531
     1.030     -0.665      1.812      0.048     -0.965     -0.267     -0.500      0.561      0.258     -0.500 90576607
     1.010     -1.019      1.582      0.006      0.664      3.900     -0.500      0.629      1.258     -0.500 90576650
    -1.686      0.657     -1.640     -2.142     -1.254     -0.600      0.500      0.409      1.258     -0.500 90576687
     1.010     -1.019     -0.471      1.185     -0.492     -0.434      0.500      0.913      0.758     -0.500 90576705
    -1.873     -0.717     -0.734     -0.310     -1.700      1.733      0.500      0.409     -0.242     -0.500 90576815
     0.378      1.947     -2.081     -2.619     -1.072      0.650     -0.500     -1.137     -0.742      0.500 90576903
    -1.139     -1.019      0.417     -0.956      0.565      0.733      0.500     -0.483      0.258      0.500 90576916
     0.087     -1.019      1.371      0.939      0.184      0.733     -0.500      0.561      0.258     -0.500 90576964
    -0.026      0.906      0.192      0.653      1.157      0.983     -0.500     -0.038     -0.742     -0.500 90577063
    -0.030      0.636      0.660     -1.897      0.248      0.900      0.500      0.324      0.758     -0.500 90577128
    -0.384     -0.384      0.430     -2.675     -0.701      1.233     -0.500      0.036     -0.742     -0.500 90577163
     0.799     -0.384     -0.484     -0.833      0.230      0.233      0.500      0.561     -0.242     -0.500 90577166
    -0.592     -1.019     -1.194     -0.956     -0.529      1.066      0.500     -0.118     -0.242     -0.500 90577256
     0.174     -1.019      1.106      0.468     -1.017      2.483      0.500     -0.757      1.258      0.500 90577310
     0.399      0.885     -0.246     -0.239      0.837      1.983      0.500      0.190      0.258     -0.500 90577512
     1.035     -1.019      0.668      0.653      0.489      2.733      0.500     -0.091     -0.742     -0.500 90577516
     0.556     -0.083      0.425      0.468     -0.299      2.316      0.500      0.561      1.258     -0.500 90577612
    -0.271     -0.384     -0.952      0.653      2.608      1.400      0.500      0.409     -1.742     -0.500 90577712
     0.781     -1.019      0.677      0.204     -0.129     -0.850      0.500      0.913      0.258     -0.500 90577817
    -0.246     -0.114      0.206     -0.247      0.193      1.566     -0.500      0.012      0.758     -0.500 90577852
     0.749     -0.717      0.232     -0.606      0.150     -0.517     -0.500      1.315      1.258     -0.500 90577923
     1.149     -1.019      1.119      0.181     -1.857      0.316     -0.500      0.409      2.258     -0.500 90577964
     0.992      0.219     -0.046     -0.893     -0.519      0.816     -0.500      0.409     -0.742     -0.500 90578025
     0.447     -0.665     -1.411     -1.292      1.415     -1.017      0.500      0.210     -0.242     -0.500 90578048
    -0.001     -0.114     -1.874     -0.310      1.291      2.650      0.500      0.913     -0.742      0.500 90578049
     0.409     -0.083     -0.912      0.244     -0.301      1.066      0.500      0.809     -0.742     -0.500 90578076
    -0.135      0.546     -0.240     -0.893     -0.811      0.066     -0.500      0.488      0.758     -0.500 90578140
    -1.603      1.370     -0.743     -1.243      1.381      2.733     -0.500      0.409     -0.742     -0.500 90578141
    -0.156      0.937     -0.700      0.120     -0.110      2.400      0.500      0.787      0.758     -0.500 90578142
    -0.032     -0.416     -0.475      0.407     -0.600      2.316     -0.500      0.753      2.258     -0.500 90578144
    -1.024      0.959      0.889      0.694     -0.146     -0.434     -0.500      0.127     -1.242     -0.500 90578146
     0.696      0.271      0.217     -0.002      0.027      1.316     -0.500      0.913      2.258     -0.500 90578147
    -0.051      0.282      0.192      0.653      0.283     -0.100      0.500     -0.566     -1.742      0.500 90578148
     0.713      1.593      0.413      0.531     -2.753      1.066      0.500     -0.268      0.758     -0.500 90578198
     0.207      0.885      0.668      0.939      0.593     -0.267      0.500     -1.910      0.258      0.500 90578217
    -2.104      0.556      0.449      0.653      0.040     -1.100      0.500      0.324      0.758     -0.500 90578241
    -0.912     -1.019     -0.722     -1.243     -2.046     -0.434     -0.500      0.269      1.258     -0.500 90578341
    -0.037     -0.416     -0.033      0.694     -1.367      2.650     -0.500      0.441     -0.742     -0.500 90578345
    -1.214      1.947     -0.258     -1.120     -0.669     -0.100      0.500     -0.268      2.258      0.500 90578445
     0.555     -0.363      1.097     -0.677     -0.181     -0.184     -0.500     -0.483     -1.242     -0.500 90578490
    -0.084     -1.019      0.192     -0.125     -0.037     -1.100      0.500      0.148      0.758     -0.500 90578620
    -2.919     -0.353     -1.861     -2.569      0.196     -0.100      0.500      0.409     -0.742     -0.500 90578641
     0.598      0.906      0.880      0.939     -0.940      1.900     -0.500      0.341     -0.742     -0.500 90578642
     1.149     -1.019      0.656      1.185     -1.408      0.733     -0.500     -0.013      0.258     -0.500 90578648
     0.586     -0.416      0.214     -0.606      0.190      2.150      0.500      0.561      0.258     -0.500 90578649
     0.918      2.057      0.902     -1.696      0.005      1.566     -0.500      0.127     -0.242     -0.500 90578743
     1.030      1.947     -0.488     -1.365      0.677      1.233      0.500      0.561      2.258     -0.500 90578749
     0.123     -0.686      0.430      0.653      0.321      2.566      0.500      0.409     -0.742     -0.500 90578813
     1.149     -0.686      0.179      1.185     -1.282      0.900      0.500      0.324      0.258     -0.500 90578821
    -0.517      1.042     -1.423     -1.365      0.292      1.733     -0.500     -0.444     -0.742      0.500 90578849
     1.035      0.556     -0.033     -0.205      1.821     -1.017      0.500      0.127     -0.742     -0.500 90578927
    -3.234      0.191     -0.501     -0.657      0.163     -0.100      0.500     -0.038     -0.742     -0.500 90578940
    -0.314     -0.384      0.660     -1.999      0.324     -0.267      0.500     -0.118     -0.242     -0.500 90578941
     0.884      1.260          *      0.407      0.025      2.650     -0.500     -0.406      2.258      0.500 90578944
    -2.116     -0.717     -1.173     -1.942     -0.601      0.900     -0.500     -0.013      0.258     -0.500 90578945
     0.001     -1.019     -0.029      0.898      0.489      0.066      0.500      0.012      0.258     -0.500 90578946
     0.792     -0.717      0.170     -0.648     -0.120      0.566     -0.500     -0.118      1.258     -0.500 90578948
    -0.156     -0.114      0.192     -0.310     -1.689      2.400     -0.500      0.962      0.258     -0.500 90578949
    -0.690     -0.142     -0.496     -0.711      0.535      2.400      0.500     -0.118     -0.742     -0.500 90579173
    -0.156      0.191     -0.038      0.898     -0.217     -0.100     -0.500      0.488     -0.242     -0.500 90579270
    -0.408     -1.019     -0.258     -0.247      0.472      0.233      0.500     -0.268     -0.742     -0.500 90579272
     1.186      1.947     -0.262      0.407      0.440      1.150     -0.500     -1.910     -0.742      0.500 90579275
     1.149      0.462      1.111      0.898      0.594      1.566     -0.500      0.409     -1.242     -0.500 90579277
    -0.454      0.906      0.192      1.185      1.221     -1.017      0.500      1.094      0.258     -0.500 90579376
     0.809     -1.019     -0.051     -0.719     -0.120     -2.017     -0.500      0.012     -0.242     -0.500 90579941
    -1.238     -0.384      0.660      0.223     -0.671      2.150      0.500     -0.444     -1.242     -0.500 90579942
    -1.680     -0.717     -0.964     -1.066     -0.640      1.650      0.500     -0.657     -1.742      0.500 90579944
     0.092     -1.019      0.213      0.407      0.723      2.233      0.500      0.230     -0.742     -0.500 90579949
     0.686     -1.019          *      0.407      1.449      3.733     -0.500      0.488      0.258     -0.500 90579965
     0.872     -0.384      1.812      0.694      1.029      2.233     -0.500      0.693     -0.742      0.500 90579966
    -0.578     -1.019      0.872      0.267      0.054     -0.267     -0.500      1.824      1.258     -0.500 90579967
     0.705     -1.019      1.574     -0.935      0.359     -2.350     -0.500     -0.205     -0.242     -0.500 90579985
    -2.238     -0.384     -0.010      0.120     -0.363      1.983     -0.500     -1.399     -0.742      0.500 90579990
    -0.184      1.947     -1.613      0.120     -0.848      1.816     -0.500     -1.910     -1.242     -0.500 90579993
     0.526      0.906     -0.015     -0.944      1.800      1.650     -0.500     -0.483     -1.242     -0.500 90579996
     0.187     -0.717     -0.258      0.653      0.245      1.400      0.500     -0.483     -0.742      0.500 90579999
     1.149     -0.416     -0.024      0.407      0.006      2.316      0.500      2.410      2.258     -0.500 90606920
     1.149     -1.019      0.196     -0.833     -0.528     -0.434     -0.500      0.210      0.258     -0.500 90608874
     0.528      1.593      0.656      0.898     -0.553      2.733      0.500      0.230     -0.242     -0.500 90614175
     0.874     -0.384      0.430      0.293     -0.395      1.233     -0.500     -1.063     -0.742      0.500 90614371
     0.411      0.324     -0.453      0.939      0.646      1.233     -0.500      0.753     -0.742      0.500 90614471
     0.933      0.906      1.133      1.185     -0.458     -0.600      0.500      0.409      1.258     -0.500 90614574
     1.035     -0.665      0.885      0.449     -0.754      0.733      0.500      0.693     -0.242     -0.500 90614978
    -1.937     -0.717     -0.254      0.898     -1.059     -0.600      0.500      0.753      1.258     -0.500 90619260
     0.762     -1.019     -0.506      0.653      0.945     -1.934     -0.500      0.693     -0.742     -0.500 90619464
    -0.093      0.240      0.192      0.653      1.392     -0.684      0.500      0.809      1.258     -0.500 90619860
    -0.041     -0.717      0.399      0.293     -0.221     -0.434     -0.500      0.561     -0.742      0.500 90619960
    -0.974     -0.051     -0.038      0.898     -0.368     -0.600     -0.500      0.230      0.258     -0.500 90624976
     1.149     -0.717      1.115      0.538      2.192     -0.684      0.500      0.012      1.258     -0.500 90678372
     0.028     -0.717     -0.262      0.653      0.312      1.150      0.500      0.913      1.758     -0.500 90678575
     0.225      0.001      0.430      0.898      0.151     -0.267     -0.500     -0.268     -0.242     -0.500 90678976
     0.700     -0.443     -1.438     -1.610      0.219     -3.434      0.500     -0.118      0.758     -0.500 90710030
     0.435     -0.051     -1.167     -0.281     -0.235     -1.517     -0.500      0.324     -0.742      0.500 90710072
     0.441     -1.019     -0.254      1.185      0.276     -1.767      0.500      0.532     -0.742      0.500 90710080
     1.149     -1.019     -1.389      0.653      0.273     -2.017      0.500     -0.483      0.258     -0.500 90710194
     0.874     -0.443      1.097      1.185      1.241     -2.600     -0.500      0.012     -0.742      0.500 90710297
     0.670      0.788     -1.227     -0.510      0.979     -1.184     -0.500     -0.929     -1.742      0.500 90710874
     0.182     -1.019     -0.038      0.653     -0.152     -2.267     -0.500     -1.910      0.258      0.500 90710878
     0.773     -0.717     -0.250      0.468     -1.384     -2.267     -0.500      0.230      2.258     -0.500 90710935
