     3.000      0.000      0.123      2.343     -0.614      0.472     -0.002     -0.397     -0.500      0.822      0.775      0.000     -0.004      0.001     -0.001      0.001      0.001     -0.001     -0.001      0.001      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 91579939
     3.000      2.000      0.075     -0.591      0.552     -0.400     -0.074     -0.814      0.500          *      1.275     -0.006      0.044     -0.041      0.030      0.060     -0.037          *     -0.094      0.037      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 90577255
     3.000      1.000      0.209     -0.897     -0.149     -0.560      0.605      1.936      0.500      0.510      0.275      0.126     -0.543     -0.090     -0.339      1.172      0.303      0.309      0.167      0.303      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 90574608
     1.000      2.000     -0.139     -0.231      0.093      0.304     -1.585      2.686      0.500      0.055     -1.725      0.220      0.366     -0.147     -0.482     -4.258     -0.793     -0.087      2.734     -0.793      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      1.000      0.000 97508726
     1.000      2.000     -0.089      1.779      0.062      0.582     -2.282      2.353     -0.500     -1.412     -0.725      0.204     -4.060     -0.141     -1.329     -5.368      1.141      3.221      1.653     -1.141      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      1.000      0.000 90575825
     3.000      2.000      1.045     -0.897      1.702      1.336      0.373     -2.397     -0.500      2.326     -0.225      0.390     -0.334      0.634      0.498     -0.893     -0.186      0.867     -0.084     -0.186      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 91716627
     3.000      0.000     -1.409     -0.897     -0.154     -0.092      0.256      0.936      0.500          *     -1.725     -0.361     -0.230     -0.039     -0.024      0.240      0.128          *     -0.442      0.128      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      0.000      0.000 99574912
     3.000      1.000      1.045     -0.897      0.544      1.098      0.172      1.186      0.500          *     -0.725      0.179     -0.154      0.093      0.189      0.204      0.086          *     -0.124     -0.086      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 94575955
     3.000      1.000     -0.773      0.785     -0.859     -0.798      2.375      1.936     -0.500     -0.159     -2.725     -1.836      1.864     -2.040     -1.896      4.598     -1.188     -0.377     -6.471     -1.188      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 90500878
     3.000      2.000      0.728      0.361      1.004      1.098      0.642      2.103     -0.500      0.323      1.775      0.467      0.232      0.644      0.705      1.349     -0.321      0.207      1.139     -0.321      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      0.000      0.000      0.000      0.000 96579935
     3.000      2.000     -0.753      1.473      0.048     -0.330     -0.715      0.519     -0.500          *     -0.725      0.538     -1.052     -0.035      0.236     -0.371      0.357          *      0.518     -0.357      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 95578482
     1.000      2.000     -0.089      0.436     -1.996     -0.307     -0.009      0.686     -0.500     -2.105     -0.725      0.001     -0.004      0.019      0.003     -0.006      0.005      0.020      0.007     -0.005      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      1.000      0.000 99578412
     3.000      1.000     -1.264     -0.252     -0.356     -1.973      1.715     -0.814      0.500          *     -1.725     -2.168     -0.433     -0.610     -3.384     -1.396      0.857          *     -2.957      0.857      0.000      1.000      0.000      1.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 99718220
     1.000      2.000      0.176      2.487      0.294     -0.585      0.405     -2.564      0.500     -0.370     -1.725      0.071      1.007      0.119     -0.237     -1.038      0.202     -0.150     -0.698      0.202      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      1.000      0.000 91884938
     3.000      2.000      0.817     -0.897     -0.603      1.098      1.278     -0.897     -0.500          *      2.275      1.045     -1.147     -0.771      1.404     -1.147     -0.639          *      2.909      0.639      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 91782978
     3.000      1.000      1.010     -0.284      0.767      1.336      0.342     -0.314      0.500     -0.901          *      0.345     -0.097      0.262      0.457     -0.107      0.171     -0.308          *      0.171      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 97574811
     3.000      1.000     -0.732          *     -0.166     -0.147     -0.185     -0.814     -0.500      1.191     -0.725      0.135          *      0.031      0.027      0.151      0.092     -0.220      0.134     -0.092      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 91786995
     3.000      2.000      1.010      1.473      0.983     -0.798      1.052      0.103     -0.500     -0.719      0.275      1.063      1.550      1.034     -0.840      0.108     -0.526     -0.756      0.290      0.526      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000 97576805
     1.000      2.000      0.376      0.796      0.544      0.542      0.971      0.769     -0.500      0.728      0.275      0.365      0.772      0.528      0.526      0.747     -0.485      0.707      0.267      0.485      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      1.000      0.000 94574097
     3.000      1.000      0.139     -0.897      1.018      1.098     -0.345      0.103      0.500          *     -0.725     -0.048      0.310     -0.352     -0.379     -0.035     -0.173          *      0.250      0.173      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 91574356
     1.000      2.000     -3.335      1.165      0.092     -1.092      0.662      2.436      0.500     -0.159      0.275     -2.206      0.771      0.061     -0.723      1.612      0.331     -0.105      0.182      0.331      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      1.000      0.000 94590357
     1.000      2.000      0.126     -0.231     -2.016     -1.493      1.765      1.353      0.500      1.127      1.275      0.223     -0.407     -3.557     -2.635      2.387      0.882      1.989      2.251      0.882      0.000      1.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      1.000      0.000 95500285
     3.000      1.000     -0.279     -0.897      0.544      0.820     -0.805      0.186     -0.500     -0.495      0.275      0.225      0.722     -0.438     -0.660     -0.150      0.403      0.399     -0.222      0.403      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 97578883
     3.000      1.000      1.010     -0.897      1.241      0.186     -0.384      0.269     -0.500      0.748      0.275     -0.388      0.345     -0.477     -0.071     -0.104      0.192     -0.287     -0.106     -0.192      0.000      1.000      0.000      0.000      0.000      0.500      0.000      1.000      0.000      0.000      0.000 92546990
     3.000      0.000     -1.200     -0.897     -0.376      0.623     -1.004     -2.397     -0.500          *          *      1.205      0.901      0.378     -0.625      2.407      0.502          *          *      0.502      0.000      1.000      0.000      0.000      0.000     -0.500      1.000      0.000      0.000      0.000      0.000 96716893
     3.000      1.000      1.045     -0.897      1.224      0.860      0.043     -1.981     -0.500      0.164     -0.725      0.045     -0.039      0.053      0.037     -0.086     -0.022      0.007     -0.031     -0.022      0.000      1.000      0.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 95718116
     1.000      0.000      1.010     -0.220      0.076     -2.185      0.094     -0.647     -0.500      0.907     -0.725      0.095     -0.021      0.007     -0.206     -0.061     -0.047      0.086     -0.068      0.047      0.000      1.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000      1.000      0.000 91718028
